NPI,TIN,TYPE,NEGOTIATION_ARRANGEMENT,BILLING_CODE_TYPE,BILLING_CODE,NEGOTIATED_TYPE,NEGOTIATED_RATE,BILLING_CLASS
1730132556,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1518973437,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1871715482,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1821473158,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1124118609,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1518963388,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1639174840,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1205901030,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1205842820,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1386853612,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1336158104,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1942221692,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1669768586,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1558326918,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1194169417,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1851480412,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1356668487,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1205921574,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1750523718,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1023213683,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1821006206,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1982611786,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1235155367,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1356379705,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1336327220,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1821483819,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1083624936,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1396038543,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1962812750,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1154336923,260593928,npi,ffs,CPT,99213,negotiated,200.67,professional
1427073543,329384983,npi,ffs,CPT,99213,negotiated,116.0,professional
1861404279,329384983,npi,ffs,CPT,99213,negotiated,116.0,professional
1801904842,570935917,npi,ffs,CPT,99213,negotiated,102.83,professional
1861641581,391509362,ein,ffs,CPT,99213,negotiated,162.74,professional
1467621516,300488032,ein,ffs,CPT,99213,negotiated,72.77,professional
1437195609,710892430,ein,ffs,CPT,99213,negotiated,46.33,professional
1194832576,363351900,ein,ffs,CPT,99213,negotiated,116.98,professional
1255471140,363351900,ein,ffs,CPT,99213,negotiated,116.98,professional
1780795724,363351900,ein,ffs,CPT,99213,negotiated,116.98,professional
1518110634,911937537,ein,ffs,CPT,99213,negotiated,41.5,professional
1609875996,341540192,ein,ffs,CPT,99213,negotiated,37.99,professional
1285610972,371001642,ein,ffs,CPT,99213,negotiated,51.0,professional
1669532842,911535959,ein,ffs,CPT,99213,negotiated,42.83,professional
1639670656,911535959,ein,ffs,CPT,99213,negotiated,42.83,professional
1356335863,232439847,ein,ffs,CPT,99213,negotiated,53.38,professional
1922217660,731636831,ein,ffs,CPT,99213,negotiated,111.78,professional
1942247085,260237237,ein,ffs,CPT,99213,negotiated,232.78,professional
1114438892,465168955,ein,ffs,CPT,99213,negotiated,41.91,professional
1447538590,61744704,ein,ffs,CPT,99213,negotiated,98.36,professional
1154324200,581051840,ein,ffs,CPT,99213,negotiated,146.44,professional
1629041322,581051840,ein,ffs,CPT,99213,negotiated,146.44,professional
1699044768,520591531,ein,ffs,CPT,99213,negotiated,227.09,professional
1750867362,520591531,ein,ffs,CPT,99213,negotiated,227.09,professional
1053321075,520591531,ein,ffs,CPT,99213,negotiated,227.09,professional
1669471140,391134803,ein,ffs,CPT,99213,negotiated,194.03,professional
1316059181,362999456,ein,ffs,CPT,99213,negotiated,52.83,professional
1346205507,720396868,ein,ffs,CPT,99213,negotiated,96.28,professional
1306876826,720396868,ein,ffs,CPT,99213,negotiated,96.28,professional
1407883820,720396868,ein,ffs,CPT,99213,negotiated,96.28,professional
1811580145,720396868,ein,ffs,CPT,99213,negotiated,96.28,professional
1003409335,720396868,ein,ffs,CPT,99213,negotiated,96.28,professional
1124010970,363318518,ein,ffs,CPT,99213,negotiated,72.96,professional
1255624490,202013678,ein,ffs,CPT,99213,negotiated,109.08,professional
1386642940,454618103,ein,ffs,CPT,99213,negotiated,66.49,professional
1437120920,200289264,ein,ffs,CPT,99213,negotiated,28.55,professional
1053653220,620947662,ein,ffs,CPT,99213,negotiated,68.47,professional
1295802668,752554122,ein,ffs,CPT,99213,negotiated,44.33,professional
1902965965,390806251,ein,ffs,CPT,99213,negotiated,47.13,professional
1962685545,462662849,ein,ffs,CPT,99213,negotiated,69.52,professional
1497908529,462662849,ein,ffs,CPT,99213,negotiated,69.52,professional
1487622700,203858572,ein,ffs,CPT,99213,negotiated,89.23,professional
1376701102,237328642,ein,ffs,CPT,99213,negotiated,62.9,professional
1801871975,237328642,ein,ffs,CPT,99213,negotiated,62.9,professional
1962439893,237328642,ein,ffs,CPT,99213,negotiated,62.9,professional
1801904826,237328642,ein,ffs,CPT,99213,negotiated,62.9,professional
1750358693,391364360,ein,ffs,CPT,99213,negotiated,114.35,professional
1831467208,473808165,ein,ffs,CPT,99213,negotiated,57.38,professional
1770591182,264051288,ein,ffs,CPT,99213,negotiated,80.39,professional
1821001025,825098867,ein,ffs,CPT,99213,negotiated,113.38,professional
1235594383,462015762,ein,ffs,CPT,99213,negotiated,46.19,professional
1336615384,462015762,ein,ffs,CPT,99213,negotiated,46.19,professional
1841870722,454926748,ein,ffs,CPT,99213,negotiated,88.65,professional
1952380776,454926748,ein,ffs,CPT,99213,negotiated,88.65,professional
1730655812,200970121,ein,ffs,CPT,99213,negotiated,83.79,professional
1740650712,200970121,ein,ffs,CPT,99213,negotiated,83.79,professional
1225077308,271518047,ein,ffs,CPT,99213,negotiated,94.41,professional
1508019084,271518047,ein,ffs,CPT,99213,negotiated,94.41,professional
1881661791,201156615,ein,ffs,CPT,99213,negotiated,132.44,professional
1366452815,205648784,ein,ffs,CPT,99213,negotiated,69.11,professional
1033405840,205834734,ein,ffs,CPT,99213,negotiated,126.72,professional
1700909363,205834734,ein,ffs,CPT,99213,negotiated,126.72,professional
1144225590,274336899,ein,ffs,CPT,99213,negotiated,115.55,professional
1497746846,631078037,ein,ffs,CPT,99213,negotiated,100.41,professional
1366423584,631078037,ein,ffs,CPT,99213,negotiated,100.41,professional
1295022515,376000511,ein,ffs,CPT,99213,negotiated,63.36,professional
1184289407,204028589,ein,ffs,CPT,99213,negotiated,85.59,professional
1609949569,431798323,ein,ffs,CPT,99213,negotiated,125.59,professional
1811955933,592474151,ein,ffs,CPT,99213,negotiated,68.18,professional
1104894112,592474151,ein,ffs,CPT,99213,negotiated,68.18,professional
1568797553,592474151,ein,ffs,CPT,99213,negotiated,68.18,professional
1801856497,592474151,ein,ffs,CPT,99213,negotiated,68.18,professional
1871583021,592474151,ein,ffs,CPT,99213,negotiated,68.18,professional
1184173429,592474151,ein,ffs,CPT,99213,negotiated,68.18,professional
1407824410,592474151,ein,ffs,CPT,99213,negotiated,68.18,professional
1124092549,223933166,ein,ffs,CPT,99213,negotiated,95.95,professional
1174542716,223933166,ein,ffs,CPT,99213,negotiated,95.95,professional
1760495303,223933166,ein,ffs,CPT,99213,negotiated,95.95,professional
1467401067,223933166,ein,ffs,CPT,99213,negotiated,95.95,professional
1790721025,223933166,ein,ffs,CPT,99213,negotiated,95.95,professional
1003991431,223933166,ein,ffs,CPT,99213,negotiated,95.95,professional
1538173950,223933166,ein,ffs,CPT,99213,negotiated,95.95,professional
1275565608,223933166,ein,ffs,CPT,99213,negotiated,95.95,professional
1194708099,223933166,ein,ffs,CPT,99213,negotiated,95.95,professional
1679976930,320078074,ein,ffs,CPT,99213,negotiated,97.74,professional
1902907439,222250110,ein,ffs,CPT,99213,negotiated,63.22,professional
1831477421,262961433,ein,ffs,CPT,99213,negotiated,131.13,professional
1225391824,262961433,ein,ffs,CPT,99213,negotiated,131.13,professional
1841475845,262961433,ein,ffs,CPT,99213,negotiated,131.13,professional
1518249317,205648784,ein,ffs,CPT,99213,negotiated,76.06,professional
1598733222,464341895,ein,ffs,CPT,99213,negotiated,86.4,professional
1831385756,464341895,ein,ffs,CPT,99213,negotiated,86.4,professional
1730134958,391505264,ein,ffs,CPT,99213,negotiated,100.15,professional
1740369834,232482201,ein,ffs,CPT,99213,negotiated,41.91,professional
1336304310,841505645,ein,ffs,CPT,99213,negotiated,36.43,professional
1477997989,841505645,ein,ffs,CPT,99213,negotiated,36.43,professional
1912942889,841505645,ein,ffs,CPT,99213,negotiated,36.43,professional
1033265624,841505645,ein,ffs,CPT,99213,negotiated,36.43,professional
1689996894,272466840,ein,ffs,CPT,99213,negotiated,49.35,professional
1306089610,410944601,ein,ffs,CPT,99213,negotiated,69.53,professional
1003297441,61827474,ein,ffs,CPT,99213,negotiated,62.01,professional
1427040633,61827474,ein,ffs,CPT,99213,negotiated,62.01,professional
1396007951,61827474,ein,ffs,CPT,99213,negotiated,62.01,professional
1083877252,650816108,ein,ffs,CPT,99213,negotiated,74.65,professional
1932172103,352045239,ein,ffs,CPT,99213,negotiated,128.51,professional
1184663627,261176887,ein,ffs,CPT,99213,negotiated,88.1,professional
1811145253,741586031,ein,ffs,CPT,99213,negotiated,238.46,professional
1114037991,272413974,ein,ffs,CPT,99213,negotiated,161.92,professional
1275871501,222329164,ein,ffs,CPT,99213,negotiated,80.81,professional
1417091406,540506321,ein,ffs,CPT,99213,negotiated,158.0,professional
1336177005,200724181,ein,ffs,CPT,99213,negotiated,179.29,professional
1356387161,200724181,ein,ffs,CPT,99213,negotiated,179.29,professional
1811223738,411227535,ein,ffs,CPT,99213,negotiated,90.38,professional
1508962473,411227535,ein,ffs,CPT,99213,negotiated,90.38,professional
1639120256,351164895,ein,ffs,CPT,99213,negotiated,38.63,professional
1043683451,391493844,ein,ffs,CPT,99213,negotiated,87.09,professional
1992789606,621153363,ein,ffs,CPT,99213,negotiated,124.11,professional
1437116456,271826294,ein,ffs,CPT,99213,negotiated,100.41,professional
1609812353,271826294,ein,ffs,CPT,99213,negotiated,100.41,professional
1962478198,271826294,ein,ffs,CPT,99213,negotiated,100.41,professional
1861871683,271826294,ein,ffs,CPT,99213,negotiated,100.41,professional
1902023278,201453343,ein,ffs,CPT,99213,negotiated,42.87,professional
1821177007,841350358,ein,ffs,CPT,99213,negotiated,35.8,professional
1740220334,731154494,ein,ffs,CPT,99213,negotiated,83.53,professional
1902268402,770721566,ein,ffs,CPT,99213,negotiated,62.01,professional
1861846479,770721566,ein,ffs,CPT,99213,negotiated,62.01,professional
1093737330,770721566,ein,ffs,CPT,99213,negotiated,62.01,professional
1811126493,770721566,ein,ffs,CPT,99213,negotiated,62.01,professional
1457359986,770721566,ein,ffs,CPT,99213,negotiated,62.01,professional
1306870662,202874349,ein,ffs,CPT,99213,negotiated,90.0,professional
1275806416,205155995,ein,ffs,CPT,99213,negotiated,114.08,professional
1225471154,10459837,ein,ffs,CPT,99213,negotiated,52.08,professional
1720224850,342065940,ein,ffs,CPT,99213,negotiated,140.71,professional
1982700100,582194871,ein,ffs,CPT,99213,negotiated,92.72,professional
1972502581,582194871,ein,ffs,CPT,99213,negotiated,92.72,professional
1093896524,582194871,ein,ffs,CPT,99213,negotiated,92.72,professional
1871518068,582194871,ein,ffs,CPT,99213,negotiated,92.72,professional
1679577019,381358164,ein,ffs,CPT,99213,negotiated,257.48,professional
1275945842,381358164,ein,ffs,CPT,99213,negotiated,257.48,professional
1770678930,340875691,ein,ffs,CPT,99213,negotiated,70.86,professional
1407935000,340875691,ein,ffs,CPT,99213,negotiated,70.86,professional
1528221371,527741931,npi,ffs,CPT,99213,negotiated,76.01,professional
1437361987,461295759,npi,ffs,CPT,99213,negotiated,41.44,professional
1841283033,273633811,ein,ffs,CPT,99213,negotiated,44.29,professional
1750536298,581155460,ein,ffs,CPT,99213,negotiated,90.06,professional
1134463896,621529858,ein,ffs,CPT,99213,negotiated,47.24,professional
1114474970,454731155,ein,ffs,CPT,99213,negotiated,43.14,professional
1619539186,454731155,ein,ffs,CPT,99213,negotiated,43.14,professional
1760090922,454731155,ein,ffs,CPT,99213,negotiated,43.14,professional
1649523796,454731155,ein,ffs,CPT,99213,negotiated,43.14,professional
1710417845,454731155,ein,ffs,CPT,99213,negotiated,43.14,professional
1073587440,454731155,ein,ffs,CPT,99213,negotiated,43.14,professional
1407219801,454731155,ein,ffs,CPT,99213,negotiated,43.14,professional
1568542652,454731155,ein,ffs,CPT,99213,negotiated,43.14,professional
1467543017,431862034,ein,ffs,CPT,99213,negotiated,39.02,professional
1780644419,223260998,ein,ffs,CPT,99213,negotiated,63.22,professional
1427253830,208747581,ein,ffs,CPT,99213,negotiated,165.22,professional
1396901245,232979433,ein,ffs,CPT,99213,negotiated,88.58,professional
1184654394,651263550,ein,ffs,CPT,99213,negotiated,277.64,professional
1932464617,651263550,ein,ffs,CPT,99213,negotiated,277.64,professional
1750679775,651263550,ein,ffs,CPT,99213,negotiated,277.64,professional
1588861710,421533732,ein,ffs,CPT,99213,negotiated,93.46,professional
1134276736,421533732,ein,ffs,CPT,99213,negotiated,93.46,professional
1104969708,421533732,ein,ffs,CPT,99213,negotiated,93.46,professional
1386707701,95468142,ein,ffs,CPT,99213,negotiated,63.22,professional
1154073088,756004585,ein,ffs,CPT,99213,negotiated,70.92,professional
1023472073,756004585,ein,ffs,CPT,99213,negotiated,70.92,professional
1467776484,756004585,ein,ffs,CPT,99213,negotiated,70.92,professional
1508864455,840484566,ein,ffs,CPT,99213,negotiated,121.34,professional
1689669970,840484566,ein,ffs,CPT,99213,negotiated,121.34,professional
1013919117,840484566,ein,ffs,CPT,99213,negotiated,121.34,professional
1427383926,351747218,ein,ffs,CPT,99213,negotiated,128.93,professional
1437419827,610650246,ein,ffs,CPT,99213,negotiated,64.31,professional
1144658527,310718042,ein,ffs,CPT,99213,negotiated,57.58,professional
1760472617,272795886,ein,ffs,CPT,99213,negotiated,151.91,professional
1508250572,571228262,ein,ffs,CPT,99213,negotiated,97.83,professional
1578829594,571228262,ein,ffs,CPT,99213,negotiated,97.83,professional
1588655377,571228262,ein,ffs,CPT,99213,negotiated,97.83,professional
1568453207,571228262,ein,ffs,CPT,99213,negotiated,97.83,professional
1376628263,860857507,ein,ffs,CPT,99213,negotiated,41.89,professional
1356359566,237098532,ein,ffs,CPT,99213,negotiated,85.84,professional
1699752303,203649436,ein,ffs,CPT,99213,negotiated,65.18,professional
1629012604,272860211,ein,ffs,CPT,99213,negotiated,97.54,professional
1942834528,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1801166277,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1063570646,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1396149340,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1780112912,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1649366022,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1922468826,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1194288571,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1720603202,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1235225608,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1306378310,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1578659942,582366697,ein,ffs,CPT,99213,negotiated,89.61,professional
1235321696,741698143,ein,ffs,CPT,99213,negotiated,122.8,professional
1013216753,741698143,ein,ffs,CPT,99213,negotiated,122.8,professional
1063791853,202252101,ein,ffs,CPT,99213,negotiated,147.54,professional
1225561863,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1366700247,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1316110604,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1982824207,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1871641647,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1043269434,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1386932267,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1578007381,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1982823928,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1740353879,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1063837110,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1134358781,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1386854875,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1295960086,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1750631156,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1508911694,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1972597821,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1407387426,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1437632452,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1023245123,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1194730580,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1518147495,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1194955658,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1184849499,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1548296833,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1154307858,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1922171412,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1194811182,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1831112473,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1932155330,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1629141577,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1477726743,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1699902122,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1598057853,263428410,ein,ffs,CPT,99213,negotiated,84.58,professional
1265662928,208369035,ein,ffs,CPT,99213,negotiated,162.74,professional
1285677856,208369035,ein,ffs,CPT,99213,negotiated,162.74,professional
1295806784,202480995,ein,ffs,CPT,99213,negotiated,97.48,professional
1740382084,742507694,ein,ffs,CPT,99213,negotiated,52.83,professional
1578950960,472413464,ein,ffs,CPT,99213,negotiated,39.46,professional
1528060316,911290386,ein,ffs,CPT,99213,negotiated,51.71,professional
1972605665,522218584,ein,ffs,CPT,99213,negotiated,338.11,professional
1093903833,453243427,ein,ffs,CPT,99213,negotiated,154.33,professional
1083606842,263945814,ein,ffs,CPT,99213,negotiated,103.4,professional
1093912370,390808443,ein,ffs,CPT,99213,negotiated,109.23,professional
1265484349,911462760,ein,ffs,CPT,99213,negotiated,123.9,professional
1639151293,911462760,ein,ffs,CPT,99213,negotiated,123.9,professional
1477503746,911462760,ein,ffs,CPT,99213,negotiated,123.9,professional
1316476476,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1013430354,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1093713992,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1568000438,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1609217348,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1295248607,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1902415185,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1578076345,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1992232367,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1548698327,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1467804559,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1447705124,341120194,ein,ffs,CPT,99213,negotiated,46.37,professional
1720241318,432069472,ein,ffs,CPT,99213,negotiated,105.57,professional
1376633909,204171933,ein,ffs,CPT,99213,negotiated,31.02,professional
1588853402,813080828,ein,ffs,CPT,99213,negotiated,94.41,professional
1154303071,470551260,ein,ffs,CPT,99213,negotiated,112.71,professional
1497057210,10442142,ein,ffs,CPT,99213,negotiated,142.26,professional
1023674983,205222679,ein,ffs,CPT,99213,negotiated,60.29,professional
1891715066,721126374,ein,ffs,CPT,99213,negotiated,131.3,professional
1134149305,721126374,ein,ffs,CPT,99213,negotiated,131.3,professional
1790705960,721126374,ein,ffs,CPT,99213,negotiated,131.3,professional
1982624151,721126374,ein,ffs,CPT,99213,negotiated,131.3,professional
1215953633,721126374,ein,ffs,CPT,99213,negotiated,131.3,professional
1376848663,721126374,ein,ffs,CPT,99213,negotiated,131.3,professional
1972045375,752714377,ein,ffs,CPT,99213,negotiated,38.4,professional
1861781999,752714377,ein,ffs,CPT,99213,negotiated,38.4,professional
1417996083,390816848,ein,ffs,CPT,99213,negotiated,175.31,professional
1568408227,460909870,ein,ffs,CPT,99213,negotiated,96.6,professional
1861435554,262448601,ein,ffs,CPT,99213,negotiated,58.89,professional
1205818630,232812474,ein,ffs,CPT,99213,negotiated,93.46,professional
1730494741,42888373,ein,ffs,CPT,99213,negotiated,93.49,professional
1952792459,472262521,ein,ffs,CPT,99213,negotiated,65.18,professional
1851649966,472262521,ein,ffs,CPT,99213,negotiated,65.18,professional
1144891870,472262521,ein,ffs,CPT,99213,negotiated,65.18,professional
1174785562,472262521,ein,ffs,CPT,99213,negotiated,65.18,professional
1174138929,472262521,ein,ffs,CPT,99213,negotiated,65.18,professional
1578913646,472262521,ein,ffs,CPT,99213,negotiated,65.18,professional
1891381117,472262521,ein,ffs,CPT,99213,negotiated,65.18,professional
1457555013,201178891,ein,ffs,CPT,99213,negotiated,64.63,professional
1235103938,631025276,ein,ffs,CPT,99213,negotiated,63.0,professional
1316286123,621508884,ein,ffs,CPT,99213,negotiated,127.53,professional
1568675148,621508884,ein,ffs,CPT,99213,negotiated,127.53,professional
1649232828,621508884,ein,ffs,CPT,99213,negotiated,127.53,professional
1811943574,621508884,ein,ffs,CPT,99213,negotiated,127.53,professional
1962461327,621508884,ein,ffs,CPT,99213,negotiated,127.53,professional
1720291966,621508884,ein,ffs,CPT,99213,negotiated,127.53,professional
1700133436,10953377,ein,ffs,CPT,99213,negotiated,50.28,professional
1942528252,273622678,ein,ffs,CPT,99213,negotiated,39.0,professional
1750692562,464577866,ein,ffs,CPT,99213,negotiated,50.8,professional
1730516162,721005645,ein,ffs,CPT,99213,negotiated,87.53,professional
1215145164,721005645,ein,ffs,CPT,99213,negotiated,87.53,professional
1043451008,721005645,ein,ffs,CPT,99213,negotiated,87.53,professional
1639348394,721005645,ein,ffs,CPT,99213,negotiated,87.53,professional
1336534064,721005645,ein,ffs,CPT,99213,negotiated,87.53,professional
1639110117,721005645,ein,ffs,CPT,99213,negotiated,87.53,professional
1588906168,362177139,ein,ffs,CPT,99213,negotiated,98.72,professional
1902219611,362177139,ein,ffs,CPT,99213,negotiated,98.72,professional
1659359420,203515493,ein,ffs,CPT,99213,negotiated,46.89,professional
1528220100,341310186,ein,ffs,CPT,99213,negotiated,84.58,professional
1922414184,341310186,ein,ffs,CPT,99213,negotiated,84.58,professional
1366805517,341310186,ein,ffs,CPT,99213,negotiated,84.58,professional
1194926014,341310186,ein,ffs,CPT,99213,negotiated,84.58,professional
1326283698,341310186,ein,ffs,CPT,99213,negotiated,84.58,professional
1407007818,201983271,ein,ffs,CPT,99213,negotiated,62.01,professional
1861854093,631190786,ein,ffs,CPT,99213,negotiated,100.41,professional
1407935273,631190786,ein,ffs,CPT,99213,negotiated,100.41,professional
1255770210,631190786,ein,ffs,CPT,99213,negotiated,100.41,professional
1831410810,631190786,ein,ffs,CPT,99213,negotiated,100.41,professional
1568674687,272529112,ein,ffs,CPT,99213,negotiated,67.56,professional
1447462247,571105505,ein,ffs,CPT,99213,negotiated,34.52,professional
1013270164,742838103,ein,ffs,CPT,99213,negotiated,45.28,professional
1619406592,844203672,ein,ffs,CPT,99213,negotiated,35.43,professional
1912147125,271595277,ein,ffs,CPT,99213,negotiated,114.43,professional
1508037136,273025432,ein,ffs,CPT,99213,negotiated,98.72,professional
1285135673,264779623,ein,ffs,CPT,99213,negotiated,40.34,professional
1528012531,231932853,ein,ffs,CPT,99213,negotiated,89.01,professional
1376533992,260516191,ein,ffs,CPT,99213,negotiated,57.1,professional
1760496616,640641399,ein,ffs,CPT,99213,negotiated,52.83,professional
1659385276,640641399,ein,ffs,CPT,99213,negotiated,52.83,professional
1871976589,815026620,ein,ffs,CPT,99213,negotiated,61.81,professional
1750690277,815026620,ein,ffs,CPT,99213,negotiated,61.81,professional
1952663866,815026620,ein,ffs,CPT,99213,negotiated,61.81,professional
1912007105,815026620,ein,ffs,CPT,99213,negotiated,61.81,professional
1154479210,203795117,ein,ffs,CPT,99213,negotiated,46.33,professional
1922104157,453023019,npi,ffs,CPT,99213,negotiated,62.57,professional
1447380845,467850951,npi,ffs,CPT,99213,negotiated,49.3,professional
1902879463,161364917,npi,ffs,CPT,99213,negotiated,53.21,professional
1023017431,62844764,npi,ffs,CPT,99213,negotiated,66.83,professional
1376540195,211583550,npi,ffs,CPT,99213,negotiated,62.01,professional
1538381405,108565553,npi,ffs,CPT,99213,negotiated,142.66,professional
1851368195,309549639,npi,ffs,CPT,99213,negotiated,56.65,professional
1437417813,401331553,npi,ffs,CPT,99213,negotiated,64.31,professional
1316352784,460224743,npi,ffs,CPT,99213,negotiated,121.34,professional
1780073742,341790929,npi,ffs,CPT,99213,negotiated,48.0,professional
1467440891,460496573,ein,ffs,CPT,99213,negotiated,95.12,professional
1548364086,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1609877893,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1851556047,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1891870911,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1013915321,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1073599379,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1407275027,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1215128996,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1417147166,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1417484627,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1508228693,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1003985078,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1235115148,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1780634485,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1861935926,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1013121755,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1487630323,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1629034970,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1245434786,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1558350744,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1821524794,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1356846711,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1508824483,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1831282813,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1497910681,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1780043430,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1275824740,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1376702506,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
